Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address (Administrative Location),City (Administrative Location),State (Administrative Location),Zip Code (Administrative Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Zip Code (Physical Location),Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8403000155,BOZEMAN ART MUSEUM,BOZEMAN ART MUSEUM,,ART MUSEUM,,10573 KELLY CANYON RD,BOZEMAN,MT,59715,,,Unknown,,,45.70115,-111.06835,3.0,31.0,30.0,5,800784826,201406.0,55283.0,55283.0
8409400088,BUTTE LABOR HISTORY CENTER,BUTTE LABOR HISTORY CENTER INC,,GENERAL MUSEUM,,PO BOX 891,BUTTE,MT,59703,,,Unknown,,,46.01153,-112.53756,4.0,93.0,30.0,5,472309970,201412.0,0.0,0.0
8403000060,BUTTE-SILVER BOW ARTS FOUNDATION ARTS CHATEAU MUSEUM,BUTTE-SILVER BOW ARTS FOUNDATION ARTS CHATEAU MUSEUM,,GENERAL MUSEUM,,321 WEST BROADWAY,BUTTE,MT,59701,,,Unknown,,4067237600,46.01352,-112.54123,3.0,93.0,30.0,5,,,,Not Reported
8403000062,C. M. RUSSELL MUSEUM,C. M. RUSSELL MUSEUM,,GENERAL MUSEUM,,400 13TH STREET NORTH,GREAT FALLS,MT,59401,,,Unknown,,4067278787,47.50996,-111.28595,1.0,13.0,30.0,5,,,,Not Reported
8403000138,CANTON CHURCH RESTORATION,CANTON CHURCH RESTORATION INC,,HISTORY MUSEUM,,3597 HWY 284,TOWNSEND,MT,59644,,,Unknown,,,46.34025,-111.5,4.0,,30.0,5,571227417,201312.0,0.0,0.0
8403000058,CARBON COUNTY ARTS GUILD AND DEPOT GALLERY,CARBON COUNTY ARTS GUILD,,ART MUSEUM,,11 W 8TH ST,RED LODGE,MT,59068,,,Unknown,,4064461370,45.19907,-109.27059,4.0,9.0,30.0,5,237260614,201312.0,332617.0,199296.0
8409502922,CARROLL ART GALLERY,CARROLL COLLEGE,,ART MUSEUM,CARROLL COLLEGE,1601 N BENTON AVE,HELENA,MT,59625,,,Unknown,,4064474302,46.60073,-112.03888,4.0,49.0,30.0,5,810231774,201406.0,81776252.0,57547176.0
8403000056,CHARLES M BAIR FAMILY MUSEUM,CHARLES M BAIR FAMILY MUSEUM,,GENERAL MUSEUM,,2751 MT HIGHWAY 294,MARTINSDALE,MT,59053,2759 MT HIGHWAY 294,MARTINSDALE,MT,59053.0,4065723314,46.42,-110.64103,4.0,59.0,30.0,5,,,,Not Reported
8403000052,CHILDREN'S MUSEUM OF BOZEMAN,CHILDREN'S MUSEUM OF BOZEMAN,,CHILDREN'S MUSEUM,,202 S WILLSON AVE,BOZEMAN,MT,59715,,,Unknown,,4065229087,45.67669,-111.03814,3.0,31.0,30.0,5,,,,Not Reported
8403000054,CHILDREN'S MUSEUM OF MISSOULA,FAMILIES FIRST,,CHILDREN'S MUSEUM,,225 W FRONT ST,MISSOULA,MT,59802,,,Unknown,,4065417529,46.86938,-113.99277,1.0,63.0,30.0,5,810490719,201312.0,358713.0,358713.0
8403000299,CHILDREN'S MUSEUM OF MONTANA,CHILDRENS MUSEUM OF MONTANA INC,CHILDREN'S MUSEUM OF MONTANA,CHILDREN'S MUSEUM,,22 RAILROAD SQ,GREAT FALLS,MT,59401,,,Unknown,,4064526661,47.50442,-111.30721,1.0,13.0,30.0,5,841370101,201406.0,242113.0,240012.0
8403000101,CHILDREN'S MUSEUM OF NORTHEAST MONTANA,CHILDRENS MUSEUM OF NORTHEAST MONTANA,,CHILDREN'S MUSEUM,,PO BOX 369,GLASGOW,MT,59230,512 2ND AVENUE SOUTH,GLASGOW,MT,59230.0,4062284386,48.19422,-106.63719,3.0,105.0,30.0,5,270638954,201306.0,63097.0,60344.0
8403000211,CLARKS FORK VALLEY MUSEUM,CLARKS FORK VALLEY MUSEUM INC,CLARKS FORK VALLEY MUSEUM,GENERAL MUSEUM,,PO BOX 274,FROMMBERG,MT,59029,101 EAST RIVER ROAD,FROMMBERG,MT,59029.0,4066687650,45.39227,-108.89485,4.0,,30.0,5,810452097,201412.0,0.0,0.0
8403000139,COMMUNITYWORKS,COMMUNITYWORKS INC,,GENERAL MUSEUM,,995 CAROUSEL WAY,HELENA,MT,59601,,,Unknown,,4064571800,46.59755,-112.03622,3.0,49.0,30.0,5,582074348,,,Not Reported
8403000082,CREATION ARTS CENTER,CREATION ARTS CENTER,,ART MUSEUM,,5353 MCHUGH LN,HELENA,MT,59602,718 LOGAN,HELENA,MT,59602.0,4064426519,46.59438,-112.03258,3.0,49.0,30.0,5,205710179,,,Not Reported
8403000200,CULBERTSON MUSEUM,CULBERTSON MUSEUM INC,,GENERAL MUSEUM,,PO BOX 539,CULBERTSON,MT,59218,,,Unknown,,4067876320,48.13202,-104.42594,4.0,85.0,30.0,5,810428447,201312.0,20333.0,20333.0
8403000246,CUSTER BATTLEFIELD MUSEUM,CUSTER BATTLEFIELD MUSEUM INC,,HISTORY MUSEUM,,PO BOX 200,GARRYOWEN,MT,59031,,,Unknown,,4066382000,45.47109,-107.26177,4.0,3.0,30.0,5,810499346,201312.0,68407.0,68407.0
8403000111,CUT BANK WWII AIRMAN MEMORIAL,CUT BANK WWII AIRMAN MEMORIAL,,GENERAL MUSEUM,,22 2ND ST SW,CUT BANK,MT,59427,,,Unknown,,4068735377,48.63445,-112.33575,3.0,35.0,30.0,5,331038289,201312.0,0.0,0.0
8403000085,DANIELS COUNTY MUSEUM ASSOCIATION,DANIELS COUNTY MUSEUM ASSOCIATION,,GENERAL MUSEUM,,PO BOX 689,SCOBEY,MT,59263,,,Unknown,,,48.7811,-105.50357,4.0,19.0,30.0,5,237010398,,,Not Reported
8403000048,EARTH SCIENCE MUSEUM,EARTH SCIENCE MUSEUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,106 MAIN STREET,LOMA,MT,59460,,,Unknown,,4067394224,48.0542,-110.47196,4.0,,30.0,5,,,,Not Reported
8403000074,ELIZABETH CUSTER LIBRARY & MUSEUM,ELIZABETH CUSTER LIBRARY & MUSEUM INCORPORATED,,HISTORY MUSEUM,,PO BOX 200,GARRYOWEN,MT,59031,,,Unknown,,,45.47109,-107.26177,4.0,3.0,30.0,5,202071474,201312.0,0.0,0.0
8403000236,EMERSON CULTURAL CENTER,EMERSON CULTURAL CENTER INC,,GENERAL MUSEUM,,409 N BOZEMAN AVE,BOZEMAN,MT,59715,,,Unknown,,4065863970,45.67769,-111.04077,3.0,31.0,30.0,5,810478307,201406.0,753634.0,719675.0
8403000079,ENVISION BUTTE,ENVISION BUTTE INC,,NATURAL HISTORY MUSEUM,,1000 GEORGE ST,BUTTE,MT,59701,,,Unknown,,,45.9967,-112.52188,3.0,93.0,30.0,5,205253369,201312.0,0.0,0.0
8403000049,ETHNOLOGICAL COLLECTIONS UNIVERSITY OF MONTANA,ETHNOLOGICAL COLLECTIONS UNIV OF MONTANA,,GENERAL MUSEUM,,DEPARTMENT OF ANTHROPOLOGY SOCIAL SCIENCE BLDGE,MISSOULA,MT,59812,,,Unknown,,,46.86313,-113.98787,1.0,63.0,30.0,5,,,,Not Reported
8403000099,EVELYN CAMERON HERITAGE,EVELYN CAMERON HERITAGE INC,,HISTORY MUSEUM,,PO BOX 441,TERRY,MT,59349,,,Unknown,,4066354966,46.88769,-105.59335,4.0,79.0,30.0,5,264762211,201312.0,55555.0,51910.0
8409500434,EXPLORATIONWORKS,EXPLORATIONWORKS,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,995 CAROUSEL WAY,HELENA,MT,59601,995 CAROUSEL WAY,HELENA,MT,59601.0,,46.59755,-112.03622,3.0,49.0,30.0,5,,,,Not Reported
8409500449,FLATHEAD LAKE BIOLOGICAL STATION,FLATHEAD LAKE BIOLOGICAL STATION,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,UNIVERSITY OF MONTANA,311 BIO STATION LANE,POLSON,MT,59860,,,Unknown,,,47.87711,-114.03212,4.0,47.0,30.0,5,816001713,,,Not Reported
8403000042,FLYFISHING DISCOVERY CENTER,FLYFISHING DISCOVERY CENTER,,GENERAL MUSEUM,,5237 US HIGHWAY 89 S,LIVINGSTON,MT,59047,,,Unknown,,4062229369,45.57665,-110.52367,4.0,67.0,30.0,5,,,,Not Reported
8403000300,FORT PECK PALEONTOLOGY,FORT PECK PALEONTOLOGY INC,,NATURAL HISTORY MUSEUM,,643 REMUDA CREEK RD,FORT PECK,MT,59223,,,Unknown,,4065263539,47.9215,-106.12701,4.0,,30.0,5,841381029,201112.0,0.0,0.0
8403000041,FOSSIL MUSEUM GLENDIVE,FOSSIL MUSEUM GLENDIVE DNSR,,GENERAL MUSEUM,,139 STATE ST,GLENDIVE,MT,59330,,,Unknown,,4063773228,47.12487,-104.69292,4.0,21.0,30.0,5,,,,Not Reported
8403000072,FRANSHAM MCPHAIL MUSEUMS,FRANSHAM MCPHAIL MUSEUMS INC,,GENERAL MUSEUM,,604 S WILLSON AVE,BOZEMAN,MT,59715,,,Unknown,,,45.67285,-111.0382,3.0,31.0,30.0,5,201498145,,,Not Reported
8403000181,FRONTIER GATEWAY MUSEUM ASSOCIATION,FRONTIER GATEWAY MUSEUM ASSOC,,GENERAL MUSEUM,,PO BOX 1181,GLENDIVE,MT,59330,BELLE PRAIRIE FRONTAGE R,GLENDIVE,MT,59330.0,4063778168,47.10662,-104.72642,3.0,21.0,30.0,5,810388059,201412.0,0.0,0.0
8403000039,FRONTIER MONTANA MUSEUM,FRONTIER MONTANA MUSEUM,,GENERAL MUSEUM,,1107 MAIN ST,DEER LODGE,MT,59722,1109 MAIN ST,DEER LODGE,MT,59722.0,4068463111,46.39066,-112.73566,3.0,77.0,30.0,5,,,,Not Reported
8403000180,FT PECK TRIBAL MUSEUM,FT PECK TRIBAL MUSEUM,,GENERAL MUSEUM,,PO BOX 1027,POPLAR,MT,59255,,,Unknown,,4067682328,48.36844,-105.19287,4.0,85.0,30.0,5,810388026,,,Not Reported
8409501465,GALERIE TRINITAS,UNIVERSITY OF GREAT FALLS,,GENERAL MUSEUM,UNIVERSITY OF GREAT FALLS,1301 20TH STREET SOUTH,GREAT FALLS,MT,59405,,,Unknown,,,47.49165,-111.2704,4.0,13.0,30.0,5,810231777,201406.0,24904806.0,24819384.0
8409503260,GALLERY 126,GALLERY 126,,ART MUSEUM,DAWSON COMMUNITY COLLEGE,109 NORTH MERRILL AVENUE,GLENDIVE,MT,59330,,,Unknown,,4063776508,47.10506,-104.71348,4.0,21.0,30.0,5,816000240,,,Not Reported
8403000232,GRANITE COUNTY HISTORIAL SOCIETY,GRANITE COUNTY HISTORIAL SOCIETY INCORPORATED,,HISTORY MUSEUM,,PO BOX 460,PHILIPSBURG,MT,59858,,,Unknown,,,46.27894,-113.38391,4.0,39.0,30.0,5,810472361,201412.0,0.0,0.0
8403000226,GRANITE COUNTY MUSEUM AND CULTURAL CENTER,GRANITE COUNTY MUSEUM AND CULTURAL CENTER INC,,HISTORY MUSEUM,,PO BOX 502,PHILIPSBURG,MT,59858,135 S SANSOME ST,PHILIPSBURG,MT,59858.0,4068593020,46.27894,-113.38391,4.0,,30.0,5,810466687,201412.0,0.0,0.0
8403000038,GREAT PLAINS DINOSAUR MUSEUM,JUDITH RIVER FOUNDATION INC,,NATURAL HISTORY MUSEUM,,405 N 1ST ST E,MALTA,MT,59538,,,Unknown,,4066545300,48.3226,-107.86176,4.0,71.0,30.0,5,161641527,201412.0,105505.0,98733.0
8403000045,H. EARL CLACK MEMORIAL MUSEUM,H EARL AND MARGARET TURNER CLACK MEMORIAL MUSEUM FOUNDATION,,GENERAL MUSEUM,,1753 HWY 2 NW #1,HAVRE,MT,59501,,,Unknown,,4062654000,48.54852,-109.68909,3.0,41.0,30.0,5,810452188,201406.0,142053.0,142054.0
8409500497,HAGENER SCIENCE CENTER,HAGENER SCIENCE CENTER,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,MONTANA STATE UNIVERSITY- NORTHERN,300 W 11TH ST,HAVRE,MT,59501,,,Unknown,,,48.55634,-109.6652,4.0,41.0,30.0,5,816001663,,,Not Reported
8409503388,HAYNES FINE ARTS GALLERY,HAYNES FINE ARTS GALLERY,,ART MUSEUM,MONTANA STATE UNIVERSITY,MONTANA STATE UNIVERSITY,BOZEMAN,MT,59717,,,Unknown,,,45.66016,-111.04334,4.0,31.0,30.0,5,816010045,,,Not Reported
8409503392,HELEN E. COPELAND GALLERY,HELEN E. COPELAND GALLERY,,ART MUSEUM,MONTANA STATE UNIVERSITY,242 HAYNES HALL,BOZEMAN,MT,59715,,,Unknown,,4069942562,45.6805,-111.0187,3.0,,30.0,5,816010045,,,Not Reported
8403000066,HIGH PLAINS WOMENS MUSEUM,HIGH PLAINS WOMENS MUSEUM,,GENERAL MUSEUM,,PO BOX 1604,BILLINGS,MT,59103,207 N 28TH STREET,BILLINGS,MT,59103.0,4062940250,45.78344,-108.50661,1.0,111.0,30.0,5,30605818,,,Not Reported
8403000277,HISTORIC HILGER HOMESTEAD,HISTORIC HILGER HOMESTEAD,,HISTORY MUSEUM,,8840 JACK PINE DR,HELENA,MT,59602,,,Unknown,,,46.75412,-112.02715,4.0,49.0,30.0,5,810541370,201312.0,151.0,Not Reported
8403000172,HISTORICAL MUSEUM AT FORT MISSOULA,FRIENDS OF THE HISTORICAL MUSEUM AT FORT MISSOULA,,HISTORY MUSEUM,,BLDG 322 FORT MISSOULA,MISSOULA,MT,59804,3400 CAPTAIN RAWN WAY,MISSOULA,MT,59804.0,4067283476,46.85935,-114.08386,2.0,,30.0,5,810373490,201406.0,81279.0,55986.0
8403000161,HOCKADAY MUSEUM OF ART,HOCKADAY MUSEUM OF ART,HOCKADAY MUSEUM OF ART,ART MUSEUM,,302 2ND AVE E,KALISPELL,MT,59901,,,Unknown,,4067555268,48.19535,-114.30947,3.0,29.0,30.0,5,810303038,201412.0,439657.0,347307.0
8403000030,HOLT HERITAGE MUSEUM,HOLT HERITAGE MUSEUM,,GENERAL MUSEUM,,6800 HIGHWAY 12 W,LOLO,MT,59847,,,Unknown,,4062736743,46.7576,-114.11144,3.0,,30.0,5,,,,Not Reported
8403000234,HOLTER MUSEUM OF ART,HOLTER MUSEUM OF ART INC,,ART MUSEUM,,12 E LAWRENCE ST,HELENA,MT,59601,,,Unknown,,4064426400,46.59085,-112.03645,3.0,49.0,30.0,5,810472958,201406.0,423990.0,346232.0
8403000036,HUNTLEY PROJECT MUSEUM OF IRRIGATED AGRICULTURE,HUNTLEY PROJECT MUSEUM OF IRRIGATED AGRICULTURE,,GENERAL MUSEUM,,770 RAILROAD HIGHWAY,HUNTLEY,MT,59037,,,Unknown,,4063482533,45.92415,-108.24591,4.0,111.0,30.0,5,,,,Not Reported
8403000175,JAILHOUSE GALLERY,BIG HORN ARTS & CRAFTS ASSOCIATION,JAILHOUSE GALLERY,ART MUSEUM,,218 N CENTER AVE,HARDIN,MT,59034,,,Unknown,,4066653239,45.73197,-107.60642,3.0,3.0,30.0,5,810378142,201406.0,0.0,0.0
8403000143,JEFFERSON COUNTY MUSEUM,FRIENDS OF THE JEFFERSON COUNTY MUSEUM,,GENERAL MUSEUM,,27 MOUNTAINVIEW RD,CLANCY,MT,59634,,,Unknown,,4105868501,46.47876,-111.95921,4.0,43.0,30.0,5,710875297,201312.0,0.0,0.0
8403000228,JEFFERSON VALLEY MUSEUM,JEFFERSON VALLEY MUSEUM INC,,GENERAL MUSEUM,,PO BOX 902,WHITEHALL,MT,59759,303 S DIVISION ST,WHITEHALL,MT,59759.0,4062877813,45.86612,-112.09854,4.0,43.0,30.0,5,810468559,201412.0,0.0,0.0
8403000073,JOES TOY MUSEUM,JOES TOY MUSEUM,,CHILDREN'S MUSEUM,,126 N MONTANA ST,DILLON,MT,59725,,,Unknown,,,45.21849,-112.63623,3.0,1.0,30.0,5,201856782,201312.0,0.0,0.0
8403000068,LARUE-HOT SPRINGS MUSEUM,LARUE-HOT SPRINGS MUSEUM,,HISTORY MUSEUM,,PO BOX 220,HOT SPRINGS,MT,59845,110 HOT SPRINGS RD,HOT SPRINGS,MT,59845.0,4067415665,47.66168,-114.59686,4.0,,30.0,5,141959531,201312.0,0.0,0.0
8403000215,LAUREL MUSEUM,LAUREL MUSEUM INC,,HISTORY MUSEUM,,605 W 14TH STREET,LAUREL,MT,59044,,,Unknown,,,45.67362,-108.76934,3.0,111.0,30.0,5,810456090,201412.0,0.0,0.0
8403000037,LEGACY DOLL MUSEUM,LEGACY DOLL MUSEUM,,GENERAL MUSEUM,,3206 6TH AVE N,BILLINGS,MT,59101,,,Unknown,,4062520041,45.78391,-108.51487,1.0,111.0,30.0,5,,,,Not Reported
8403000110,LEWIS AND CLARK HONOR GUARD OF GREAT FALL,LEWIS AND CLARK HONOR GUARD OF GREAT FALL INC,,HISTORY MUSEUM,,PO BOX 125,GREAT FALLS,MT,59403,,,Unknown,,4067611357,47.50691,-111.30349,1.0,13.0,30.0,5,311818177,201412.0,0.0,0.0
8403000162,LEWISTOWN ART CENTER,LEWISTOWN ART CENTER,,ART MUSEUM,,801 W BROADWAY ST,LEWISTOWN,MT,59457,323 W MAIN ST,LEWISTOWN,MT,59457.0,4065358278,47.0652,-109.4261,3.0,27.0,30.0,5,810330277,201406.0,164726.0,110927.0
8403000167,LIBERTY VILLAGE ARTS CENTER AND GALLERY,LIBERTY VILLAGE ARTS CENTER AND GALLERY,,ART MUSEUM,,PO BOX 269,CHESTER,MT,59522,410 MAIN STREET,CHESTER,MT,59522.0,4067595652,48.63881,-110.97243,4.0,,30.0,5,810364834,201312.0,0.0,0.0
8403000032,LITTLE BEAR SCHOOL HOUSE MUSEUM,LITTLE BEAR SCHOOLHOUSE MUSEUM AND HISTORICAL SOCIETY,,GENERAL MUSEUM,,76200 GALLATIN RD,GALLATIN GATEWAY,MT,59730,,,Unknown,,4065806228,34.01142,-95.5183,4.0,23.0,40.0,5,363723697,201212.0,0.0,0.0
8409400330,LITTLE COWBOY BAR & MUSEUM,LITTLE COWBOY BAR & MUSEUM,,GENERAL MUSEUM,,P.O. BOX 183,FROMBERG,MT,59029,,,Unknown,,,45.39227,-108.89485,4.0,9.0,30.0,5,,,,Not Reported
8403000033,LIVINGSTON DEPOT CENTER,LIVINGSTON DEPOT CENTER,,GENERAL MUSEUM,,200 W PARK ST,LIVINGSTON,MT,59047,,,Unknown,,4062222300,45.66147,-110.56337,3.0,67.0,30.0,5,,,,Not Reported
8403000202,LIVINGSTON DEPOT FOUNDATION,LIVINGSTON DEPOT FOUNDATION INC,,HISTORY MUSEUM,,PO BOX 1319,LIVINGSTON,MT,59047,200 W PARK STREET,LIVINGSTON,MT,59047.0,4062222300,45.66147,-110.56337,3.0,67.0,30.0,5,810432095,201312.0,151215.0,129849.0
8403000034,LOMA EARTH SCIENCE MUSEUM,LOMA EARTH SCIENCE MUSEUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,208 BROADWAY AVE,LOMA,MT,59460,,,Unknown,,4067394282,48.0542,-110.47196,4.0,,30.0,5,,,,Not Reported
8403000027,MADISON VALLEY HISTORY MUSEUM,MADISON VALLEY HISTORY ASSOCIATION INC,,HISTORY MUSEUM,,121 W MAIN ST,ENNIS,MT,59729,,,Unknown,,4066824685,45.32059,-111.73484,4.0,57.0,30.0,5,300052306,201412.0,0.0,0.0
8403000233,MAI WAH SOCIETY,MAI WAH SOCIETY INC,,GENERAL MUSEUM,,PO BOX 404,BUTTE,MT,59703,17 W MERCURY ST,BUTTE,MT,59703.0,4067233231,46.01138,-112.53617,3.0,93.0,30.0,5,810472756,201312.0,29652.0,27773.0
8403000071,MAKOSHIKA DINOSAUR MUSEUM,MAKOSHIKA DINOSAUR MUSEUM,,CHILDREN'S MUSEUM,,101 N MERRILL AVE,GLENDIVE,MT,59330,104 W BELL STREET,GLENDIVE,MT,59330.0,4063771637,47.10499,-104.71411,3.0,21.0,30.0,5,201328278,201312.0,0.0,0.0
8403000196,MARIAS MUSEUM OF HISTORY AND ART,MARIAS MUSEUM OF HISTORY AND ART,,ART MUSEUM,,1129 1ST STREET N,SHELBY,MT,59474,,,Unknown,,4064242551,48.50622,-111.86993,3.0,101.0,30.0,5,810418940,,,Not Reported
8403000131,MEHMKE STEAM TRACTOR MUSEUM,MEHMKE STEAM TRACTOR MUSEUM,,ART MUSEUM,,PO BOX 1314,DILLON,MT,59725,8244 US 87,GREAT FALLS,MT,59725.0,3077512051,45.20871,-112.65281,4.0,,30.0,5,460788871,201412.0,0.0,0.0
8409400364,MILITARY RATION MUSEUM,MILITARY RATION MUSEUM,,GENERAL MUSEUM,,16 E ASPEN ST,BOZEMAN,MT,59715,,,Unknown,,,45.68748,-111.03591,4.0,31.0,30.0,5,473699390,,,Not Reported
8409501642,MINERAL MUSEUM,MINERAL MUSEUM,,GENERAL MUSEUM,MONTANA TECH OF THE UNIVERSITY OF MONTANA,1300 WEST PARK STREET,BUTTE,MT,59701,,,Unknown,,4064964414,46.0123,-112.55699,4.0,93.0,30.0,5,816001654,,,Not Reported
8403000207,MIRACLE OF AMERICA STORY,MIRACLE OF AMERICA STORY INC,MIRACLE OF AMERICA MUSEUM,HISTORY MUSEUM,,36094 MEMORY LN,POLSON,MT,59860,,,Unknown,,,47.68005,-114.11456,4.0,47.0,30.0,5,810437386,201312.0,624016.0,623773.0
8403000159,MISSION VALLEY HERITAGE ASSOCIATION,MISSION VALLEY HERITAGE ASSOCIATION,,GENERAL MUSEUM,,48515 ANDERSON LN,RONAN,MT,59864,,,Unknown,,4066765454,47.50747,-114.07599,4.0,47.0,30.0,5,810296214,201412.0,0.0,0.0
8403000244,MISSOULA ART MUSEUM,MISSOULA ART MUSEUM,,ART MUSEUM,,335 N PATTEE ST,MISSOULA,MT,59802,,,Unknown,,4067230447,46.87254,-113.99241,1.0,63.0,30.0,5,810496898,201306.0,841789.0,763372.0
8403000022,MISSOULA CHILDREN'S MUSEUM,MISSOULA CHILDRENS MUSEUM,MISSOULA CHILDRENS MUSEUM,CHILDREN'S MUSEUM,,225 W FRONT ST,MISSOULA,MT,59802,225 WEST FRONT STREET,MISSOULA,MT,59802.0,4065417529,46.86938,-113.99277,1.0,63.0,30.0,5,,,,Not Reported
8403000076,MISSOULA TRANSPORTATION & RESTORATION MUSEUM,MISSOULA TRANSPORTATION & RESTORATION MUSEUM,,GENERAL MUSEUM,,PO BOX 1121,MISSOULA,MT,59806,,,Unknown,,,46.85167,-114.0148,1.0,63.0,30.0,5,202621264,201312.0,57636.0,33576.0
8403000087,MONDAK HERITAGE CENTER,MONDAK HISTORICAL & ART SOCIETY,,GENERAL MUSEUM,,PO BOX 50120 3RD AVE SE,SIDNEY,MT,59270,120 3RD AVE SE,SIDNEY,MT,59270.0,4064333500,47.71361,-104.15476,4.0,83.0,30.0,5,237191806,201306.0,388206.0,237418.0
8403000281,MONTANA AGATE MUSEUM,MONTANA AGATE MUSEUM INC,,GENERAL MUSEUM,,124 4TH AVE N,SAVAGE,MT,59262,,,Unknown,,,47.52026,-104.58274,4.0,,30.0,5,810544213,,,Not Reported
8409501652,MONTANA HISTORY LIVE,MONTANA HISTORY LIVE INC,,GENERAL MUSEUM,,PO BOX 651,WHITEHALL,MT,59759,,,Unknown,,4062879233,45.85348,-112.15339,4.0,43.0,30.0,5,,,,Not Reported
8403000227,MONTANA LAW ENFORCEMENT MUSEUM,MONTANA LAW ENFORCEMENT MUSEUM INC,,GENERAL MUSEUM,,PO BOX 0521,GREAT FALLS,MT,59403,,,Unknown,,4067711180,47.50691,-111.30349,1.0,13.0,30.0,5,810466762,201312.0,0.0,0.0
8409400380,MONTANA MILITARY MUSEUM,MONTANA MILITARY MUSEUM,,GENERAL MUSEUM,,PO BOX 125,FORT HARRISON,MT,59636,PO BOX 125,FORT HARRISON,MT,59636.0,4063243550,46.60479,-112.09166,4.0,49.0,30.0,5,,,,Not Reported
8403000077,MONTANA MUSEUM OF WORK HISTORY,MONTANA MUSEUM OF WORK HISTORY INC,,GENERAL MUSEUM,,7655 HY 10 W,MISSOULA,MT,59808,,,Unknown,,4067287020,46.92362,-114.08076,2.0,,30.0,5,203672759,201312.0,1932.0,Not Reported
8403000145,MONTANA PRO RODEO HALL AND WALL OF FAME,MONTANA PRO RODEO HALL AND WALL OF FAME,,GENERAL MUSEUM,,PO BOX 930,BILLINGS,MT,59103,PO BOX 930,BILLINGS,MT,59103.0,4062566515,45.78249,-108.50299,1.0,111.0,30.0,5,731654036,201312.0,130318.0,86308.0
8409400383,MORGAN-CASE HOMESTEAD,MORGAN-CASE HOMESTEAD,,GENERAL MUSEUM,,3034 ROCK CREEK ROAD,PHILIPSBURG,MT,59858,,,Unknown,,,46.27894,-113.38391,4.0,,30.0,5,,,,Not Reported
8403000148,MOTHER BOTTEGO HOUSE,MOTHER BOTTEGO HOUSE INC,,HISTORY MUSEUM,,PO BOX 904,BUTTE,MT,59703,211 W QUARTZ ST,BUTTE,MT,59703.0,4067231275,46.01532,-112.5404,3.0,93.0,30.0,5,760719033,,,Not Reported
8403000272,MOUNTAIN MUSEUM,MOUNTAIN MUSEUM,,GENERAL MUSEUM,,43 METESH LN,PHILIPSBURG,MT,59858,,,Unknown,,4068593901,46.26623,-113.33415,4.0,39.0,30.0,5,810532149,,,Not Reported
8403000223,MUSEUM ASSOCIATION OF MONTANA,MUSEUM ASSOCIATION OF MONTANA,,GENERAL MUSEUM,,PO BOX 881,RED LODGE,MT,59068,BUILDING #322 - FORT MISSOULA,MISSOULA,MT,59068.0,4067283476,46.85935,-114.08386,2.0,63.0,30.0,5,810465644,201312.0,0.0,0.0
8403000018,MUSEUM AT CENTRAL SCHOOL,MUSEUM AT CENTRAL SCHOOL,,GENERAL MUSEUM,,124 2ND AVE E,KALISPELL,MT,59901,,,Unknown,,4067568381,48.19767,-114.31018,3.0,29.0,30.0,5,,,,Not Reported
8403000020,MUSEUM OF BEARTOOTHS,STILLWATER HISTORICAL SOCIETY,,GENERAL MUSEUM,,440 W 5TH AVE N,COLUMBUS,MT,59019,440 E 5TH AVE N,COLUMBUS,MT,59019.0,4063224588,45.71555,-109.44269,4.0,95.0,30.0,5,810417011,201312.0,115406.0,100146.0
8403000243,MUSEUM OF MOUNTAIN FLYING,MUSEUM OF MOUNTAIN FLYING,,HISTORY MUSEUM,,5525�W BROADWASY ST,MISSOULA,MT,59808,,,Unknown,,4067213644,46.92362,-114.08076,2.0,,30.0,5,810495830,201312.0,41422.0,38295.0
8403000084,MUSEUM OF THE PLAINS INDIAN,FRIENDS OF THE MUSEUM OF THE PLAINS INDIAN,,GENERAL MUSEUM,,PO BOX 950,BROWNING,MT,59417,,,Unknown,,4063382787,48.55633,-113.01049,3.0,35.0,30.0,5,212413358,201412.0,0.0,0.0
8409501671,MUSEUM OF THE ROCKIES,MUSEUM OF THE ROCKIES,,GENERAL MUSEUM,MONTANA STATE UNIVERSITY,600 WEST KAGY BOULEVARD,BOZEMAN,MT,59717,,,Unknown,,4069942251,45.66016,-111.04334,3.0,31.0,30.0,5,816010045,,,Not Reported
8403000251,MUSEUM OF WOMENS HISTORY,MUSEUM OF WOMENS HISTORY,MUSEUM OF WOMENS HISTORY,GENERAL MUSEUM,,2822 3RD AVENUE NORTH B-3,BILLINGS,MT,59101,,,Unknown,,4062482015,45.7836,-108.50769,1.0,111.0,30.0,5,810503254,201212.0,0.0,0.0
